id,source_text,expected_disposition,status,created_at,extracted_facts,assumptions,clarifications,unsupported_capabilities,tags,b_reason,b_passed,b_accuracy,b_evidence,b_ambiguity,b_capability,b_diversity,c_reason,c_passed,c_accuracy,c_evidence,c_ambiguity,c_capability,c_diversity,generator_model,judgeB_model,judgeC_model
m1-0189-5ac2c745,当股价突破20日高点时买入，但若成交量低于5日均量则不要买。同时，如果持有超过10天就强制卖出。,needs_clarification,accepted,2026-08-01T08:50:17.639Z,"[{""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""gt"", ""value"": ""previousHigh"", ""unit"": ""20日"", ""evidenceQuote"": ""股价突破20日高点时买入""}, {""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""lt"", ""value"": ""volumeAverage"", ""unit"": ""5日"", ""evidenceQuote"": ""若成交量低于5日均量则不要买""}, {""path"": ""exit_condition"", ""semanticType"": ""exit_condition"", ""operator"": ""gt"", ""value"": 10, ""unit"": ""天"", ""evidenceQuote"": ""持有超过10天就强制卖出""}]",[],"[{""field"": ""entry_condition_conflict"", ""reason"": ""买入条件同时要求突破高点和成交量不小于均量，但两者可能无法同时满足，需明确是否必须同时成立"", ""options"": [""必须同时成立"", ""任一成立即可"", ""以突破高点为主，量能作为过滤""]}]",[],"冲突, 入场条件, 突破, 成交量, 持有天数",事实提取准确，证据引用正确，澄清项合理，无违规。,True,4,5,4,5,5,事实提取准确，澄清项合理，无能力越界。,True,4,5,4,5,4,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0190-7969fd75,每天开盘时如果股价高于5日均线就买入，但收盘价低于10日均线时卖出。不过如果亏损超过5%就立即止损。,needs_clarification,accepted,2026-08-01T08:50:17.639Z,"[{""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""gt"", ""value"": ""sma5"", ""evidenceQuote"": ""股价高于5日均线就买入""}, {""path"": ""exit_condition"", ""semanticType"": ""exit_condition"", ""operator"": ""lt"", ""value"": ""sma10"", ""evidenceQuote"": ""收盘价低于10日均线时卖出""}, {""path"": ""risk_rule"", ""semanticType"": ""risk_rule"", ""operator"": ""lte"", ""value"": -5, ""unit"": ""percent"", ""evidenceQuote"": ""亏损超过5%就立即止损""}]","[{""field"": ""execution_model"", ""value"": ""close_to_next_open"", ""basis"": ""system_constraint"", ""reason"": ""系统仅支持收盘到次日开盘的执行模型""}]","[{""field"": ""exit_condition_priority"", ""reason"": ""止损条件与均线退出条件可能冲突，需明确优先级"", ""options"": [""止损优先"", ""均线优先"", ""按照触发顺序""]}]",[],"冲突, 均线, 止损, 退出条件",事实提取准确，证据引用正确，澄清项合理，无违规。,True,4,5,4,5,5,事实提取准确，澄清项合理，无能力越界。,True,4,5,4,5,4,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0191-13fada65,用RSI金叉作为买入信号，但RSI超过80就清仓。另外，如果股价跌破布林带下轨也卖出。,needs_clarification,accepted,2026-08-01T08:50:17.640Z,"[{""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""crossesAbove"", ""value"": ""rsi_signal"", ""evidenceQuote"": ""RSI金叉作为买入信号""}, {""path"": ""exit_condition"", ""semanticType"": ""exit_condition"", ""operator"": ""gt"", ""value"": 80, ""evidenceQuote"": ""RSI超过80就清仓""}, {""path"": ""exit_condition"", ""semanticType"": ""exit_condition"", ""operator"": ""lt"", ""value"": ""lower"", ""evidenceQuote"": ""股价跌破布林带下轨也卖出""}]",[],"[{""field"": ""exit_condition_priority"", ""reason"": ""两个退出条件可能同时触发，需确认优先级"", ""options"": [""任一触发即卖出"", ""两个条件同时触发才卖出"", ""按时间顺序""]}]",[],"冲突, RSI, 布林带, 退出条件",事实提取准确，证据引用正确，澄清项合理，无违规。,True,4,5,4,5,5,事实提取准确，澄清项合理，无能力越界。,True,4,5,4,5,4,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0192-e759f1eb,当MACD柱状图由负转正时买入，但若股价已上涨超过10%则不要追高。同时，如果股价跌破成本价5%就止损。,needs_clarification,accepted,2026-08-01T08:50:17.641Z,"[{""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""crossesAbove"", ""value"": 0, ""evidenceQuote"": ""MACD柱状图由负转正时买入""}, {""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""lt"", ""value"": 10, ""unit"": ""percent"", ""evidenceQuote"": ""若股价已上涨超过10%则不要追高""}, {""path"": ""risk_rule"", ""semanticType"": ""risk_rule"", ""operator"": ""lte"", ""value"": -5, ""unit"": ""percent"", ""evidenceQuote"": ""如果股价跌破成本价5%就止损""}]",[],"[{""field"": ""entry_condition_conflict"", ""reason"": ""MACD转正和涨幅限制可能冲突，需明确是否必须同时满足"", ""options"": [""必须同时满足"", ""MACD优先，涨幅作为过滤"", ""涨幅优先，MACD作为确认""]}]",[],"冲突, MACD, 涨幅, 止损",事实提取准确，证据引用正确，澄清项合理，无违规。,True,4,5,4,5,5,事实提取准确，澄清项合理，无能力越界。,True,4,5,4,5,4,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0193-d5309254,当KDJ的K线上穿D线时买入，但若J值超过100则应立即卖出。另外，如果价格低于20日均线则不要持有。,needs_clarification,accepted,2026-08-01T08:50:17.641Z,"[{""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""crossesAbove"", ""value"": ""k_d"", ""evidenceQuote"": ""KDJ的K线上穿D线时买入""}, {""path"": ""exit_condition"", ""semanticType"": ""exit_condition"", ""operator"": ""gt"", ""value"": 100, ""evidenceQuote"": ""若J值超过100则应立即卖出""}, {""path"": ""exit_condition"", ""semanticType"": ""exit_condition"", ""operator"": ""lt"", ""value"": ""sma20"", ""evidenceQuote"": ""价格低于20日均线则不要持有""}]",[],"[{""field"": ""exit_condition_priority"", ""reason"": ""两个退出条件可能冲突，需明确优先级"", ""options"": [""任一触发即退出"", ""J值优先"", ""均线优先""]}]",[],"冲突, KDJ, 均线, 退出条件",事实提取准确，证据引用正确，澄清项合理，无违规。,True,4,5,4,5,5,事实提取准确，澄清项合理，无能力越界。,True,4,5,4,5,4,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0194-a373263b,当价格突破布林带上轨时买入，但若成交量低于平均量则放弃。另外，如果价格跌破中轨则卖出。,needs_clarification,accepted,2026-08-01T08:50:17.642Z,"[{""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""gt"", ""value"": ""upper"", ""evidenceQuote"": ""价格突破布林带上轨时买入""}, {""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""gte"", ""value"": ""volumeAverage"", ""evidenceQuote"": ""若成交量低于平均量则放弃""}, {""path"": ""exit_condition"", ""semanticType"": ""exit_condition"", ""operator"": ""lt"", ""value"": ""middle"", ""evidenceQuote"": ""价格跌破中轨则卖出""}]",[],"[{""field"": ""entry_condition_conflict"", ""reason"": ""突破上轨和量能条件可能冲突，需明确是否必须同时满足"", ""options"": [""必须同时满足"", ""突破优先，量能过滤"", ""量能优先，突破作为信号""]}]",[],"冲突, 布林带, 成交量, 入场条件",事实提取准确，证据引用正确，澄清项合理，无违规。,True,4,5,4,5,5,事实提取准确，澄清项合理，无能力越界。,True,4,5,4,5,4,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0195-844ee521,当RSI低于30时买入，但若股价已从高点回撤超过20%则不要买。同时，如果股价跌破10日均线就卖出。,needs_clarification,accepted,2026-08-01T08:50:17.642Z,"[{""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""lt"", ""value"": 30, ""evidenceQuote"": ""RSI低于30时买入""}, {""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""lt"", ""value"": -20, ""unit"": ""percent"", ""evidenceQuote"": ""若股价已从高点回撤超过20%则不要买""}, {""path"": ""exit_condition"", ""semanticType"": ""exit_condition"", ""operator"": ""lt"", ""value"": ""sma10"", ""evidenceQuote"": ""股价跌破10日均线就卖出""}]",[],"[{""field"": ""entry_condition_conflict"", ""reason"": ""RSI超卖和回撤限制可能冲突，需明确是否必须同时满足"", ""options"": [""必须同时满足"", ""RSI优先，回撤过滤"", ""回撤优先，RSI作为确认""]}]",[],"冲突, RSI, 回撤, 入场条件",事实提取准确，证据引用正确，澄清项合理，无违规。,True,4,5,4,5,5,事实提取准确，澄清项合理，无能力越界。,True,4,5,4,5,4,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0196-856f517d,当MACD金叉时买入，但若股价已经高出5日均线超过10%则不要买。另外，如果亏损达到3%就止损。,needs_clarification,accepted,2026-08-01T08:50:17.643Z,"[{""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""crossesAbove"", ""value"": ""dif_dea"", ""evidenceQuote"": ""MACD金叉时买入""}, {""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""lte"", ""value"": 10, ""unit"": ""percent"", ""evidenceQuote"": ""若股价已经高出5日均线超过10%则不要买""}, {""path"": ""risk_rule"", ""semanticType"": ""risk_rule"", ""operator"": ""lte"", ""value"": -3, ""unit"": ""percent"", ""evidenceQuote"": ""亏损达到3%就止损""}]",[],"[{""field"": ""entry_condition_conflict"", ""reason"": ""MACD金叉和乖离率限制可能冲突，需明确是否必须同时满足"", ""options"": [""必须同时满足"", ""MACD优先，乖离过滤"", ""乖离优先，MACD作为确认""]}]",[],"冲突, MACD, 乖离率, 止损",事实提取准确，证据引用正确，澄清项合理，无违规。,True,4,5,4,5,5,事实提取准确，澄清项合理，无能力越界。,True,4,5,4,5,4,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0197-1416fd9d,当价格突破20日高点时买入，但若RSI已高于70则不要追。同时，如果持有超过5天就卖出。,needs_clarification,accepted,2026-08-01T08:50:17.644Z,"[{""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""gt"", ""value"": ""previousHigh"", ""unit"": ""20日"", ""evidenceQuote"": ""价格突破20日高点时买入""}, {""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""lte"", ""value"": 70, ""evidenceQuote"": ""若RSI已高于70则不要追""}, {""path"": ""exit_condition"", ""semanticType"": ""exit_condition"", ""operator"": ""gt"", ""value"": 5, ""unit"": ""天"", ""evidenceQuote"": ""持有超过5天就卖出""}]",[],"[{""field"": ""entry_condition_conflict"", ""reason"": ""突破高点与RSI限制可能冲突，需明确是否必须同时满足"", ""options"": [""必须同时满足"", ""突破优先，RSI过滤"", ""RSI优先，突破作为信号""]}]",[],"冲突, 突破, RSI, 持有天数",事实提取准确，证据引用正确，澄清项合理，无违规。,True,4,5,4,5,5,事实提取准确，澄清项合理，无能力越界。,True,4,5,4,5,4,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0198-2e202e6f,我要做空，但账户里没有持仓，怎么开空单？,needs_clarification,accepted,2026-08-01T08:50:42.009Z,"[{""path"": ""executionModel"", ""semanticType"": ""explicit_user_fact"", ""operator"": ""eq"", ""value"": ""short"", ""evidenceQuote"": ""我要做空""}, {""path"": ""accountFields.hasPosition"", ""semanticType"": ""explicit_user_fact"", ""operator"": ""eq"", ""value"": false, ""evidenceQuote"": ""账户里没有持仓""}]",[],"[{""field"": ""executionModel"", ""reason"": ""当前支持 close_to_next_open（仅做多），无法做空，请确认是否改为做多策略。""}]","[""做空（short）""]","做空, 持仓矛盾, 能力冲突",正确识别做空与无持仓的矛盾，澄清合理，证据引用准确。,True,4,5,4,5,4,准确识别做空与无持仓的矛盾，澄清项明确说明不支持做空，符合能力清单。,True,5,5,5,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0199-e8b1d33d,如果今天收盘价大于开盘价就买入，但我想在盘中实时判断，不等收盘。,needs_clarification,accepted,2026-08-01T08:50:42.010Z,"[{""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""gt"", ""value"": ""open"", ""evidenceQuote"": ""收盘价大于开盘价""}, {""path"": ""executionModel"", ""semanticType"": ""explicit_user_fact"", ""operator"": ""eq"", ""value"": ""intraday"", ""evidenceQuote"": ""盘中实时判断""}]",[],"[{""field"": ""executionModel"", ""reason"": ""当前仅支持收盘后判断、次日开盘执行，无法盘中实时判断。请确认是否接受收盘后判断。""}]","[""盘中实时执行""]","执行模型冲突, 盘中",正确识别收盘条件与盘中执行的冲突，澄清合理。,True,4,5,4,5,4,正确识别收盘条件与盘中执行的冲突，澄清项合理，指出不支持盘中执行。,True,5,5,5,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0200-406625f0,指标用10日均线，但均线周期不能超过5，怎么办？,needs_clarification,accepted,2026-08-01T08:50:42.010Z,"[{""path"": ""indicator_parameter.sma.period1"", ""semanticType"": ""indicator_parameter"", ""operator"": ""eq"", ""value"": 10, ""evidenceQuote"": ""10日均线""}, {""path"": ""indicator_parameter.sma.period1"", ""semanticType"": ""explicit_user_fact"", ""operator"": ""lte"", ""value"": 5, ""evidenceQuote"": ""均线周期不能超过5""}]",[],"[{""field"": ""indicator_parameter.sma.period1"", ""reason"": ""用户同时要求10日均线和周期不超过5，矛盾，请确认实际周期。"", ""options"": [""5"", ""10"", ""其他""]}]",[],"参数冲突, SMA",准确识别参数冲突，澄清提供选项，证据引用准确。,True,5,5,5,5,5,准确识别参数矛盾，澄清项提供选项，符合要求。,True,5,5,5,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0201-f3badb17,如果MACD金叉就买入，但我的MACD参数是快线26慢线12，这样对吗？,needs_clarification,accepted,2026-08-01T08:50:42.011Z,"[{""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""crossesAbove"", ""value"": ""dea"", ""evidenceQuote"": ""MACD金叉""}, {""path"": ""indicator_parameter.macd.fast"", ""semanticType"": ""indicator_parameter"", ""operator"": ""eq"", ""value"": 26, ""evidenceQuote"": ""快线26""}, {""path"": ""indicator_parameter.macd.slow"", ""semanticType"": ""indicator_parameter"", ""operator"": ""eq"", ""value"": 12, ""evidenceQuote"": ""慢线12""}]",[],"[{""field"": ""indicator_parameter.macd.fast"", ""reason"": ""常见MACD快线应小于慢线，但用户设置快线26慢线12，逻辑颠倒，请确认。"", ""options"": [""快线12慢线26"", ""快线26慢线12""]}]",[],"MACD, 参数颠倒",正确识别MACD参数颠倒，澄清合理，证据引用准确。,True,5,5,5,5,5,正确识别MACD参数颠倒，澄清项合理，无违规。,True,5,5,5,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0202-882930e0,止损设5%，但最大持仓天数设1天，如果一天内没跌到5%就不止损吗？,needs_clarification,accepted,2026-08-01T08:50:42.012Z,"[{""path"": ""risk_rule.stopLoss"", ""semanticType"": ""risk_rule"", ""operator"": ""eq"", ""value"": 5, ""unit"": ""percent"", ""evidenceQuote"": ""止损设5%""}, {""path"": ""risk_rule.maxHoldingDays"", ""semanticType"": ""risk_rule"", ""operator"": ""eq"", ""value"": 1, ""unit"": ""day"", ""evidenceQuote"": ""最大持仓天数设1天""}]",[],"[{""field"": ""risk_rule"", ""reason"": ""止损与最大持仓天数同时触发时优先级不明确，请确认处理顺序。""}]",[],"止损, 持仓天数, 优先级",正确识别止损与持仓天数优先级不明确，澄清合理。,True,4,5,4,5,4,准确识别止损与持仓天数优先级不明确，澄清项合理。,True,5,5,5,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0203-9e5f1b01,我要买入，但账户里已经有持仓，是加仓还是重新买入？,needs_clarification,accepted,2026-08-01T08:50:42.013Z,"[{""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""eq"", ""value"": ""buy"", ""evidenceQuote"": ""我要买入""}, {""path"": ""accountFields.hasPosition"", ""semanticType"": ""explicit_user_fact"", ""operator"": ""eq"", ""value"": true, ""evidenceQuote"": ""账户里已经有持仓""}]",[],"[{""field"": ""positionManagement"", ""reason"": ""已有持仓时，买入动作含义不明确（加仓或新建），请确认。""}]","[""加仓/减仓""]","持仓状态, 买入动作",正确识别买入动作含义不明确，但unsupportedCapabilities中加仓/减仓可能超出能力清单，但未明确列出，轻微扣分。,True,4,5,4,4,4,正确识别已有持仓时买入动作歧义，澄清项合理，指出不支持加仓。,True,5,5,5,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0204-8b94af5b,我想用周线，但我的均线参数是5日线，这两个能搭配吗？,needs_clarification,accepted,2026-08-01T08:50:42.013Z,"[{""path"": ""frequency"", ""semanticType"": ""explicit_user_fact"", ""operator"": ""eq"", ""value"": ""1w"", ""evidenceQuote"": ""周线""}, {""path"": ""indicator_parameter.sma.period1"", ""semanticType"": ""indicator_parameter"", ""operator"": ""eq"", ""value"": 5, ""unit"": ""day"", ""evidenceQuote"": ""5日线""}]",[],"[{""field"": ""frequency"", ""reason"": ""周线数据下使用日线周期参数不匹配，请确认是否改为周线周期参数或使用日线。""}]","[""周线频率""]","周线, 周期单位",正确识别周线与日线参数不匹配，但unsupportedCapabilities中周线频率未在能力清单中明确，轻微扣分。,True,4,5,4,4,4,准确识别周线与日线参数不匹配，澄清项合理，指出不支持周线。,True,5,5,5,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0205-3a5282e5,如果收盘价大于开盘价就买入，但我想在开盘时买入，这怎么执行？,needs_clarification,accepted,2026-08-01T08:50:42.014Z,"[{""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""gt"", ""value"": ""open"", ""evidenceQuote"": ""收盘价大于开盘价""}, {""path"": ""executionModel"", ""semanticType"": ""explicit_user_fact"", ""operator"": ""eq"", ""value"": ""open"", ""evidenceQuote"": ""开盘时买入""}]",[],"[{""field"": ""executionModel"", ""reason"": ""条件基于收盘价，却要求开盘执行，逻辑上无法同时满足，请确认执行时点。"", ""options"": [""收盘后判断次日开盘执行"", ""开盘时判断""]}]",[],"收盘条件, 开盘执行, 时间冲突",正确识别收盘条件与开盘执行的冲突，澄清合理，证据引用准确。,True,5,5,5,5,5,正确识别收盘条件与开盘执行冲突，澄清项合理，无违规。,True,5,5,5,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0206-51d6ae76,我想设置止盈是5%，但亏损的时候跌到3%就止损，不过如果当天涨幅超过2%也先卖掉一部分，这个逻辑能实现吗？,needs_clarification,accepted,2026-08-01T08:51:02.840Z,"[{""path"": ""riskRules.takeProfit"", ""semanticType"": ""risk_rule"", ""operator"": ""gte"", ""value"": 5, ""unit"": ""percent"", ""evidenceQuote"": ""止盈是5%""}, {""path"": ""riskRules.stopLoss"", ""semanticType"": ""risk_rule"", ""operator"": ""lte"", ""value"": 3, ""unit"": ""percent"", ""evidenceQuote"": ""亏损的时候跌到3%就止损""}, {""path"": ""exit_condition"", ""semanticType"": ""exit_condition"", ""operator"": ""gte"", ""value"": 2, ""unit"": ""percent"", ""evidenceQuote"": ""当天涨幅超过2%也先卖掉一部分""}]",[],"[{""field"": ""exit_condition.partialExit"", ""reason"": ""用户同时提到止盈5%和涨幅2%卖一部分，需要确认是否分档止盈，以及卖出比例""}]",[],"止盈, 止损, 分批卖出, 冲突",提取事实准确，止盈5%、止损3%、涨幅2%卖出均有原文证据。澄清项合理，指出需要确认分档止盈和卖出比例。未发现违规。,True,4,4,4,5,4,事实提取准确，证据引用正确，澄清项合理，无能力越界。,True,4,5,4,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0207-edfcec04,我想用RSI低于30买入，但如果已经持仓超过10天就卖，另外如果RSI低于20也直接止损，这两个卖出条件哪个先触发？,needs_clarification,accepted,2026-08-01T08:51:02.841Z,"[{""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""lt"", ""value"": 30, ""evidenceQuote"": ""RSI低于30买入""}, {""path"": ""exit_condition"", ""semanticType"": ""exit_condition"", ""operator"": ""gte"", ""value"": 10, ""unit"": ""days"", ""evidenceQuote"": ""持仓超过10天就卖""}, {""path"": ""riskRules.stopLoss"", ""semanticType"": ""risk_rule"", ""operator"": ""lt"", ""value"": 20, ""evidenceQuote"": ""RSI低于20也直接止损""}]",[],"[{""field"": ""exit_condition.priority"", ""reason"": ""持仓天数和RSI止损条件可能同时触发，需要确认优先级""}]",[],"RSI, 持仓天数, 止损, 优先级",提取事实准确，RSI低于30买入、持仓超10天卖出、RSI低于20止损均有原文证据。澄清项合理，指出需要确认优先级。未发现违规。,True,4,4,4,5,4,事实提取准确，澄清项合理，无能力越界。,True,4,5,4,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0208-f3f6817f,设置止损5%，但最多持有一天，如果第二天还没涨到1%就卖，这样止损和止盈会不会冲突？,needs_clarification,accepted,2026-08-01T08:51:02.842Z,"[{""path"": ""riskRules.stopLoss"", ""semanticType"": ""risk_rule"", ""operator"": ""lte"", ""value"": 5, ""unit"": ""percent"", ""evidenceQuote"": ""止损5%""}, {""path"": ""riskRules.maxHoldingDays"", ""semanticType"": ""risk_rule"", ""operator"": ""eq"", ""value"": 1, ""unit"": ""days"", ""evidenceQuote"": ""最多持有一天""}, {""path"": ""exit_condition"", ""semanticType"": ""exit_condition"", ""operator"": ""lt"", ""value"": 1, ""unit"": ""percent"", ""evidenceQuote"": ""第二天还没涨到1%就卖""}]",[],"[{""field"": ""exit_condition.triggerOrder"", ""reason"": ""止损5%和持有1天未涨1%卖出的条件可能同时满足，需要明确哪个先执行""}]",[],"止损, 持仓天数, 止盈, 冲突",提取事实准确，止损5%、最多持有一天、第二天未涨1%卖出均有原文证据。澄清项合理，指出需要明确触发顺序。未发现违规。,True,4,4,4,5,4,事实提取准确，澄清项合理，无能力越界。,True,4,5,4,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0210-9f01b0f5,我打算用布林带下轨买入，但RSI超过70就卖出，如果价格同时碰到下轨和RSI超过70，该买还是卖？,needs_clarification,accepted,2026-08-01T08:51:02.843Z,"[{""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""lte"", ""value"": null, ""evidenceQuote"": ""布林带下轨买入""}, {""path"": ""exit_condition"", ""semanticType"": ""exit_condition"", ""operator"": ""gt"", ""value"": 70, ""evidenceQuote"": ""RSI超过70就卖出""}]",[],"[{""field"": ""signal.conflictResolution"", ""reason"": ""买入和卖出信号同时触发，需要明确是忽略买入还是卖出""}]",[],"布林带, RSI, 信号冲突",提取事实准确，布林带下轨买入、RSI超过70卖出均有原文证据。澄清项合理，指出需要明确信号冲突解决方式。未发现违规。,True,4,4,4,5,4,事实提取准确，澄清项合理，无能力越界。,True,4,5,4,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0211-fdb1f2ec,止损设在8%，但盈利不到3%就不卖，结果价格先跌了6%又涨回来，那这时该止损还是继续持有？,needs_clarification,accepted,2026-08-01T08:51:02.844Z,"[{""path"": ""riskRules.stopLoss"", ""semanticType"": ""risk_rule"", ""operator"": ""lte"", ""value"": 8, ""unit"": ""percent"", ""evidenceQuote"": ""止损设在8%""}, {""path"": ""exit_condition"", ""semanticType"": ""exit_condition"", ""operator"": ""lt"", ""value"": 3, ""unit"": ""percent"", ""evidenceQuote"": ""盈利不到3%就不卖""}, {""path"": ""explicit_user_fact"", ""semanticType"": ""explicit_user_fact"", ""operator"": ""eq"", ""value"": 6, ""unit"": ""percent"", ""evidenceQuote"": ""价格先跌了6%又涨回来""}]",[],"[{""field"": ""stopLoss.triggerType"", ""reason"": ""价格曾跌6%但未到8%止损线，需要确认是否按盘中最低价触发止损""}]",[],"止损, 止盈, 盘中触发, 冲突",提取事实准确，止损8%、盈利不到3%不卖、价格先跌6%均有原文证据。澄清项合理，指出需要确认止损触发类型。未发现违规。,True,4,4,4,5,4,事实提取准确，澄清项合理，无能力越界。,True,4,5,4,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0212-8a19c811,当RSI低于30时买入，但我希望RSI高于70也买入，而且止损设在5%。,needs_clarification,accepted,2026-08-01T08:51:11.002Z,"[{""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""lt"", ""value"": 30, ""evidenceQuote"": ""RSI低于30时买入""}, {""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""gt"", ""value"": 70, ""evidenceQuote"": ""RSI高于70也买入""}]",[],"[{""field"": ""entry_condition"", ""reason"": ""买入条件冲突：RSI低于30和高于70都买入，但这两个条件不可能同时成立，需要澄清是希望同时成立（即两个条件都满足时才买入）还是任一成立即可。"", ""options"": [""任一条件满足即买入（OR逻辑）"", ""两个条件同时满足才买入（AND逻辑）"", ""其中一个条件是笔误，请澄清""]}]",[],"conflicting, entry_condition, RSI",正确识别了RSI低于30和高于70两个买入条件的冲突，并提供了合理的澄清选项，证据引用准确，符合能力清单。,True,5,5,5,5,5,准确识别了冲突的买入条件，澄清选项合理，无违规。,True,5,5,5,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0213-838b5533,我打算在股价突破20日均线时买入，但如果同时跌破5日均线也买入，你觉得这样可行吗？,needs_clarification,accepted,2026-08-01T08:51:11.003Z,"[{""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""crossesAbove"", ""value"": null, ""evidenceQuote"": ""突破20日均线时买入""}, {""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""crossesBelow"", ""value"": null, ""evidenceQuote"": ""跌破5日均线也买入""}]",[],"[{""field"": ""entry_condition"", ""reason"": ""买入条件冲突：突破20日均线和跌破5日均线是相反信号，同时出现时无法执行，需要澄清是希望两个条件都满足（AND）还是任一满足（OR）。"", ""options"": [""任一条件满足即买入（OR逻辑）"", ""两个条件同时满足才买入（AND逻辑）"", ""其中一个条件是笔误，请澄清""]}]",[],"conflicting, entry_condition, 均线",正确识别了突破20日均线和跌破5日均线两个相反信号的冲突，并提供了合理的澄清选项，证据引用准确，符合能力清单。,True,5,5,5,5,5,准确识别了冲突的买入条件，澄清选项合理，无违规。,True,5,5,5,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0214-7972809f,我打算在美股市场用这个策略，帮我看看能不能跑？,unsupported,accepted,2026-08-01T08:51:27.597Z,[],[],[],"[""市场仅支持 cn_stock，不支持美股市场""]","美股, 市场不支持",正确识别美股市场不支持，符合能力清单中市场仅支持cn_stock。,True,5,5,5,5,5,正确识别美股市场不支持，符合能力清单中市场仅支持cn_stock。,True,5,5,5,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0215-d7d75d16,能不能用分钟级别的 K 线来触发买卖？,unsupported,accepted,2026-08-01T08:51:27.597Z,[],[],[],"[""频率仅支持 1d，不支持分钟级数据""]","分钟线, 频率不支持",正确识别分钟级数据不支持，符合频率仅支持1d。,True,5,5,5,5,5,正确识别分钟级数据不支持，符合频率仅支持1d。,True,5,5,5,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0216-c6fedd09,我想在开盘价的时候成交，这个可以实现吗？,unsupported,accepted,2026-08-01T08:51:27.598Z,[],[],[],"[""执行模型仅支持 close_to_next_open，不支持开盘价成交""]","开盘价, 执行模型不支持",正确识别开盘价成交不支持，符合执行模型仅支持close_to_next_open。,True,5,5,5,5,5,正确识别开盘价成交不支持，符合执行模型仅支持close_to_next_open。,True,5,5,5,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
